Picture Name,Label,N=3,N=5,N=11,N=21,,
05304,Stefania Palace,1,0.7,0.615909,0.56965,,
05305,Stefania Palace,0,0,0.125,0.15625,,
05306,Stefania Palace,0,0,0.196429,0.223214,,
05307,Stefania Palace,0,0,0,0,,
05308,Stefania Palace,1,1,0.839286,0.782738,,
05309,Stefania Palace,0.833333,0.805556,0.805556,0.805556,,
05310,Stefania Palace,1,1,0.698052,0.698052,,
05401,Neptun Palace,1,1,1,1,,
05402,Neptun Palace,0,0,0.162338,0.162338,,
05403,Neptun Palace,0.333333,0.333333,0.333333,0.333333,,
05404,Neptun Palace,1,1,0.527778,0.445833,,
05405,Neptun Palace,1,1,0.6,0.483333,,
05406,Neptun Palace,0,0,0,0.0625,,
05407,Neptun Palace,0.333333,0.333333,0.333333,0.333333,,
05408,Neptun Palace,0,0,0.166667,0.135965,,
05409,Neptun Palace,1,1,0.544445,0.544445,,
05501,Elisabeta Mill from Iosefin,0,0,0,0,,
05502,Elisabeta Mill from Iosefin,1,1,1,1,,
05503,Elisabeta Mill from Iosefin,1,1,1,1,,
05504,Elisabeta Mill from Iosefin,0,0,0,0,,
05505,Elisabeta Mill from Iosefin,0,0,0.142857,0.130252,,
05506,Elisabeta Mill from Iosefin,1,0.7,0.7,0.52549,,
05507,Elisabeta Mill from Iosefin,0,0.25,0.294444,0.294444,,
05601,Fire Brigade 2,0,0.2,0.2,0.2,,
05602,Fire Brigade 2,0,0,0,0,,
05603,Fire Brigade 2,0,0,0.166667,0.166667,,
05604,Fire Brigade 2,0,0,0,0,,
05605,Fire Brigade 2,0,0,0,0.0666667,,
05701,Timis County Council,0,0.25,0.25,0.25,,
05702,Timis County Council,0,0,0,0,,
05703,Timis County Council,0,0,0.111111,0.111111,,
05704,Timis County Council,0,0.2,0.2,0.2,,
05705,Timis County Council,0,0,0,0.0666667,,
05706,Timis County Council,0,0,0,0,,
05801,Duschnitz House,0,0,0,0.0555556,,
05802,Duschnitz House,1,1,1,1,,
05803,Duschnitz House,0,0,0,0,,
05804,Duschnitz House,0,0,0,0.047619,,
05805,Duschnitz House,0,0,0,0,,
05806,Duschnitz House,1,1,1,0.571429,,
05807,Duschnitz House,0.5,0.5,0.340909,0.340909,,
05808,Duschnitz House,0,0,0,0,,
05809,Duschnitz House,0,0.2,0.2,0.2,,
05810,Duschnitz House,0,0,0,0,,
05811,Duschnitz House,0,0,0,0,,
05901,The Polytechnic University of Timisoara - view 2,1,0.916667,0.830357,0.716917,,
05902,The Polytechnic University of Timisoara - view 2,0.833333,0.805556,0.704167,0.63,,
05903,The Polytechnic University of Timisoara - view 2,0.833333,0.804167,0.804167,0.592801,,
05904,The Polytechnic University of Timisoara - view 2,1,0.75,0.593254,0.593254,,
05905,The Polytechnic University of Timisoara - view 2,1,0.75,0.75,0.75,,
05906,The Polytechnic University of Timisoara - view 2,0.5,0.5,0.5,0.297619,,
05907,The Polytechnic University of Timisoara - view 2,0,0,0.171429,0.161905,,
05908,The Polytechnic University of Timisoara - view 2,0.5,0.45,0.466667,0.396528,,
05909,The Polytechnic University of Timisoara - view 2,1,1,0.958333,0.858333,,
05910,The Polytechnic University of Timisoara - view 2,1,1,0.732143,0.644538,,
05911,The Polytechnic University of Timisoara - view 2,1,0.8875,0.791667,0.791667,,
05912,The Polytechnic University of Timisoara - view 2,1,1,1,0.697076,,
05913,The Polytechnic University of Timisoara - view 2,0.333333,0.416667,0.444444,0.444444,,
05914,The Polytechnic University of Timisoara - view 2,1,1,0.590909,0.590909,,
06001,Miksa Steiner Palace,0,0.25,0.25,0.25,,
06002,Miksa Steiner Palace,0,0,0.140909,0.191778,,
06003,Miksa Steiner Palace,0,0.25,0.25,0.25,,
06004,Miksa Steiner Palace,1,1,1,1,,
06005,Miksa Steiner Palace,1,1,1,1,,
06006,Miksa Steiner Palace,0.833333,0.833333,0.833333,0.833333,,
06007,Miksa Steiner Palace,0,0,0,0,,
06101,The National Opera House,0,0,0,0,,
06102,The National Opera House,0,0,0,0.0666667,,
06103,The National Opera House,0,0,0,0,,
06104,The National Opera House,0.5,0.5,0.5,0.5,,
06105,The National Opera House,0,0,0,0,,
06106,The National Opera House,0,0,0,0,,
06107,The National Opera House,0,0,0.142857,0.142857,,
06108,The National Opera House,0.5,0.5,0.5,0.5,,
06109,The National Opera House,0,0,0,0,,
06110,The National Opera House,0,0,0,0,,
06111,The National Opera House,0,0,0.0909091,0.0909091,,
06112,The National Opera House,0,0.2,0.2,0.212395,,
06113,The National Opera House,0,0,0,0,,
06114,The National Opera House,0,0,0,0.0588235,,
06115,The National Opera House,0,0,0,0,,
06201,Roman Catholic Church Holy Cross,0,0,0,0,,
06202,Roman Catholic Church Holy Cross,0,0,0,0,,
06203,Roman Catholic Church Holy Cross,0,0,0,0.0833333,,
06204,Roman Catholic Church Holy Cross,0,0,0.125,0.142157,,
06205,Roman Catholic Church Holy Cross,0,0,0.142857,0.121429,,
06206,Roman Catholic Church Holy Cross,0,0,0,0,,
06207,Roman Catholic Church Holy Cross,0,0.25,0.25,0.25,,
06208,Roman Catholic Church Holy Cross,0,0.2,0.2,0.166667,,
06209,Roman Catholic Church Holy Cross,0.5,0.5,0.35,0.35,,
06301,The Polytechnic University of Timisoara,0,0,0.0909091,0.0909091,,
06302,The Polytechnic University of Timisoara,0,0,0,0,,
06303,The Polytechnic University of Timisoara,0,0,0.146465,0.146465,,
06304,The Polytechnic University of Timisoara,1,1,1,1,,
06305,The Polytechnic University of Timisoara,0,0.25,0.25,0.25,,
06401,Central Library of the University Politehnica Timisoara - view 2,0,0,0,0,,
06402,Central Library of the University Politehnica Timisoara - view 2,0,0,0,0,,
06403,Central Library of the University Politehnica Timisoara - view 2,0,0,0,0,,
06404,Central Library of the University Politehnica Timisoara - view 2,0,0,0,0,,
06405,Central Library of the University Politehnica Timisoara - view 2,0,0,0,0,,
06406,Central Library of the University Politehnica Timisoara - view 2,0,0,0,0.0833333,,
06501,Loffler Palace - view 1,0,0,0,0,,
06502,Loffler Palace - view 1,1,1,1,1,,
06503,Loffler Palace - view 1,0,0,0.2875,0.2875,,
06504,Loffler Palace - view 1,1,1,1,0.5625,,
06505,Loffler Palace - view 1,0,0,0,0.0769231,,
06506,Loffler Palace - view 1,0,0,0,0.0769231,,
06507,Loffler Palace - view 1,0,0,0,0.0833333,,
06508,Loffler Palace - view 1,0,0,0.125,0.1125,,
06509,Loffler Palace - view 1,0,0.2,0.2,0.15,,
06510,Loffler Palace - view 1,0,0,0,0,,
06511,Loffler Palace - view 1,0,0,0,0,,
06512,Loffler Palace - view 1,0,0,0,0,,
06513,Loffler Palace - view 1,0,0,0,0,,
06601,Old slaughterhouse,0,0.25,0.25,0.25,,
06602,Old slaughterhouse,0,0,0.142857,0.142857,,
06701,Palatul Dauerbach - view 1,0,0,0,0.0555556,,
06702,Palatul Dauerbach - view 1,0.5,0.45,0.492857,0.492857,,
06703,Palatul Dauerbach - view 1,0.5,0.5,0.416667,0.340278,,
06704,Palatul Dauerbach - view 1,0,0,0,0.0526316,,
06705,Palatul Dauerbach - view 1,1,1,1,0.716667,,
06706,Palatul Dauerbach - view 1,0.5,0.5,0.340909,0.299223,,
06707,Palatul Dauerbach - view 1,0,0,0,0,,
06708,Palatul Dauerbach - view 1,0,0,0,0,,
06709,Palatul Dauerbach - view 1,0,0,0,0,,
06710,Palatul Dauerbach - view 1,1,1,1,1,,
06711,Palatul Dauerbach - view 1,0.5,0.5,0.375,0.375,,
06712,Palatul Dauerbach - view 1,0,0.25,0.25,0.25,,
06713,Palatul Dauerbach - view 1,0,0,0,0.0526316,,
06801,Szechenyi Palace,0.333333,0.333333,0.333333,0.216667,,
06802,Szechenyi Palace,0,0,0.174242,0.174242,,
06803,Szechenyi Palace,0,0,0,0.0526316,,
06804,Szechenyi Palace,0,0,0,0,,
06805,Szechenyi Palace,0,0,0,0.0625,,
06806,Szechenyi Palace,0,0.2,0.2,0.1625,,
06807,Szechenyi Palace,0,0,0.142857,0.12406,,
06808,Szechenyi Palace,0,0,0.125,0.115132,,
06809,Szechenyi Palace,0,0,0,0,,
06810,Szechenyi Palace,0.5,0.5,0.5,0.281046,,
06811,Szechenyi Palace,0,0,0,0.0833333,,
06812,Szechenyi Palace,0,0,0.22619,0.206349,,
06813,Szechenyi Palace,0,0,0.238889,0.245833,,
06814,Szechenyi Palace,0.5,0.5,0.33165,0.307561,,
06815,Szechenyi Palace,1,0.75,0.611111,0.611111,,
06816,Szechenyi Palace,0,0.2,0.242857,0.224405,,
06901,Orthodox Metropolitan Cathedral - view 2,0,0,0,0.0769231,,
06902,Orthodox Metropolitan Cathedral - view 2,1,1,1,0.571429,,
06903,Orthodox Metropolitan Cathedral - view 2,0.833333,0.805556,0.805556,0.805556,,
06904,Orthodox Metropolitan Cathedral - view 2,0.833333,0.755556,0.755556,0.616667,,
06905,Orthodox Metropolitan Cathedral - view 2,0.833333,0.833333,0.722222,0.722222,,
06906,Orthodox Metropolitan Cathedral - view 2,1,0.75,0.590909,0.490801,,
07001,Huniade Castle - view 2,0,0,0,0,,
07002,Huniade Castle - view 2,0,0,0,0.047619,,
07003,Huniade Castle - view 2,0,0,0.125,0.125,,
07004,Huniade Castle - view 2,1,1,1,1,,
07005,Huniade Castle - view 2,0,0,0,0,,
07006,Huniade Castle - view 2,1,1,1,1,,
07101,Nativity Church - Tower,0,0,0,0,,
07102,Nativity Church - Tower,0,0,0,0,,
07103,Nativity Church - Tower,0,0,0,0,,
07104,Nativity Church - Tower,0,0,0.142857,0.142857,,
07105,Nativity Church - Tower,0,0,0,0.05,,
07201,Military Casino of Timisoara - view 2,0,0,0,0,,
07202,Military Casino of Timisoara - view 2,0,0,0,0,,
07203,Military Casino of Timisoara - view 2,0,0,0.1,0.1,,
07204,Military Casino of Timisoara - view 2,0,0,0,0,,
07205,Military Casino of Timisoara - view 2,0,0,0,0,,
07206,Military Casino of Timisoara - view 2,0,0,0,0,,
07207,Military Casino of Timisoara - view 2,0,0,0,0,,
07208,Military Casino of Timisoara - view 2,0,0,0,0,,
07209,Military Casino of Timisoara - view 2,0,0,0,0.0769231,,
07210,Military Casino of Timisoara - view 2,0,0,0,0,,
07211,Military Casino of Timisoara - view 2,0,0,0,0,,
07212,Military Casino of Timisoara - view 2,0,0,0,0,,
07301,Chamber of Commerce Palace,1,1,1,0.583333,,
07302,Chamber of Commerce Palace,0,0,0.142857,0.142857,,
07303,Chamber of Commerce Palace,0,0.2,0.320635,0.320635,,
07304,Chamber of Commerce Palace,0,0,0,0,,
07305,Chamber of Commerce Palace,0,0,0,0.047619,,
07306,Chamber of Commerce Palace,0,0,0,0,,
07307,Chamber of Commerce Palace,0,0,0,0.047619,,
07308,Chamber of Commerce Palace,0,0,0,0.05,,
07309,Chamber of Commerce Palace,0.5,0.5,0.5,0.5,,
07310,Chamber of Commerce Palace,0,0,0,0.14156,,
07311,Chamber of Commerce Palace,0.833333,0.833333,0.680556,0.680556,,
07312,Chamber of Commerce Palace,0,0,0,0.05,,
07313,Chamber of Commerce Palace,0,0,0,0.0860806,,
07314,Chamber of Commerce Palace,1,0.75,0.625,0.527574,,
07315,Chamber of Commerce Palace,0,0,0.111111,0.118056,,
07316,Chamber of Commerce Palace,0,0,0,0.0666667,,
07317,Chamber of Commerce Palace,0.5,0.5,0.5,0.5,,
07318,Chamber of Commerce Palace,0,0,0,0,,
07401,La Trei Husari House,0.583333,0.638889,0.638889,0.508824,,
07402,La Trei Husari House,0.833333,0.755556,0.691667,0.636667,,
07403,La Trei Husari House,0.833333,0.833333,0.646465,0.540404,,
07404,La Trei Husari House,1,1,1,1,,
07405,La Trei Husari House,1,1,0.833333,0.619643,,
07406,La Trei Husari House,1,0.916667,0.916667,0.746324,,
07407,La Trei Husari House,0.333333,0.333333,0.291667,0.291667,,
07408,La Trei Husari House,1,1,1,1,,
07409,La Trei Husari House,0,0,0.166667,0.185055,,
07410,La Trei Husari House,0.833333,0.833333,0.722222,0.722222,,
07411,La Trei Husari House,0.833333,0.833333,0.607937,0.607937,,
07412,La Trei Husari House,0,0.2,0.242857,0.242857,,
07501,Hotel in Uniri Square,1,0.916667,0.798611,0.722222,,
07502,Hotel in Uniri Square,1,1,1,1,,
07503,Hotel in Uniri Square,0,0,0,0,,
07504,Hotel in Uniri Square,1,1,0.642857,0.642857,,
07505,Hotel in Uniri Square,1,0.75,0.625,0.625,,
07506,Hotel in Uniri Square,1,1,0.642857,0.642857,,
07507,Hotel in Uniri Square,1,1,0.6,0.476923,,
07508,Hotel in Uniri Square,1,1,1,1,,
07509,Hotel in Uniri Square,0,0,0.166667,0.166667,,
07601,La Regele Prusiei House,1,1,0.809524,0.654762,,
07602,La Regele Prusiei House,1,1,0.892857,0.892857,,
07603,La Regele Prusiei House,1,0.866667,0.866667,0.721429,,
07604,La Regele Prusiei House,1,1,0.791667,0.791667,,
07605,La Regele Prusiei House,0,0,0,0.0555556,,
07606,La Regele Prusiei House,1,0.75,0.666667,0.666667,,
07607,La Regele Prusiei House,0,0,0.1,0.1125,,
07608,La Regele Prusiei House,0,0,0,0,,
07609,La Regele Prusiei House,0,0,0,0,,
07701,Nikolaus Lenau Primary school,1,1,1,1,,
07702,Nikolaus Lenau Primary school,0,0.25,0.25,0.1875,,
07703,Nikolaus Lenau Primary school,0,0,0,0,,
07704,Nikolaus Lenau Primary school,0,0,0,0,,
07705,Nikolaus Lenau Primary school,0,0,0,0,,
07706,Nikolaus Lenau Primary school,0,0,0,0,,
07707,Nikolaus Lenau Primary school,0,0,0,0.0833333,,
07708,Nikolaus Lenau Primary school,0,0,0.166667,0.166667,,
07709,Nikolaus Lenau Primary school,0,0,0,0,,
07710,Nikolaus Lenau Primary school,0.5,0.5,0.5,0.5,,
07711,Nikolaus Lenau Primary school,0,0,0,0,,
07712,Nikolaus Lenau Primary school,0,0,0,0,,
07713,Nikolaus Lenau Primary school,0,0,0.166667,0.166667,,
07714,Nikolaus Lenau Primary school,1,1,1,0.555556,,
07715,Nikolaus Lenau Primary school,1,1,0.590909,0.465368,,
07801,Serbian Orthodox Cathedral-view 2,0,0.25,0.225,0.225,,
07802,Serbian Orthodox Cathedral-view 2,0.333333,0.333333,0.257576,0.257576,,
07803,Serbian Orthodox Cathedral-view 2,0,0,0.142857,0.148352,,
07804,Serbian Orthodox Cathedral-view 2,0,0,0,0.047619,,
07805,Serbian Orthodox Cathedral-view 2,0,0,0.174242,0.174242,,
07806,Serbian Orthodox Cathedral-view 2,0,0,0,0,,
07807,Serbian Orthodox Cathedral-view 2,0,0.25,0.25,0.25,,
07808,Serbian Orthodox Cathedral-view 2,0,0,0,0,,
07809,Serbian Orthodox Cathedral-view 2,0,0,0,0,,
07810,Serbian Orthodox Cathedral-view 2,0,0,0.111111,0.140212,,
07811,Serbian Orthodox Cathedral-view 2,0,0,0,0,,
07812,Serbian Orthodox Cathedral-view 2,1,1,1,0.438889,,
07813,Serbian Orthodox Cathedral-view 2,0,0.25,0.25,0.25,,
07814,Serbian Orthodox Cathedral-view 2,1,1,1,1,,
07901,Building 1 Str. A. Pacha,0,0,0.111111,0.111111,,
07902,Building 1 Str. A. Pacha,0.583333,0.583333,0.583333,0.583333,,
07903,Building 1 Str. A. Pacha,0,0,0,0.0588235,,
07904,Building 1 Str. A. Pacha,0,0,0,0,,
07905,Building 1 Str. A. Pacha,1,1,0.642857,0.642857,,
07906,Building 1 Str. A. Pacha,0,0,0,0,,
08001,Building 2 Str. A. Pacha,0,0,0,0,,
08002,Building 2 Str. A. Pacha,0,0,0.166667,0.173504,,
08003,Building 2 Str. A. Pacha,0,0.25,0.25,0.201923,,
08004,Building 2 Str. A. Pacha,0,0.2,0.2,0.2,,
08005,Building 2 Str. A. Pacha,0,0,0,0.0769231,,
08006,Building 2 Str. A. Pacha,0,0,0,0,,
08101,Old Timisoara Bank,0.333333,0.333333,0.333333,0.333333,,
08102,Old Timisoara Bank,1,1,1,1,,
08103,Old Timisoara Bank,0.833333,0.833333,0.646465,0.551515,,
08104,Old Timisoara Bank,1,1,0.6,0.471429,,
08105,Old Timisoara Bank,1,0.75,0.666667,0.666667,,
08106,Old Timisoara Bank,1,1,0.6,0.483333,,
08201,Klein Palace,0,0,0,0.0666667,,
08202,Klein Palace,0,0,0,0,,
08203,Klein Palace,1,1,0.666667,0.666667,,
08204,Klein Palace,0,0,0.0909091,0.0909091,,
08205,Klein Palace,0,0,0,0,,
08206,Klein Palace,0,0,0,0,,
08301,Romanian National Bank,0,0,0,0.0833333,,
08302,Romanian National Bank,0,0,0,0,,
08303,Romanian National Bank,0,0,0,0,,
08304,Romanian National Bank,0,0,0,0,,
08305,Romanian National Bank,0,0,0,0,,
08306,Romanian National Bank,0,0,0,0,,
08307,Romanian National Bank,0,0,0,0,,
08401,Building 5 Str. Revolutiei din 1989,0,0.2,0.2,0.2,,
08402,Building 5 Str. Revolutiei din 1989,0,0,0,0.0526316,,
08403,Building 5 Str. Revolutiei din 1989,1,1,1,1,,
08404,Building 5 Str. Revolutiei din 1989,0.333333,0.333333,0.333333,0.238095,,
08405,Building 5 Str. Revolutiei din 1989,0,0,0.111111,0.126984,,
08406,Building 5 Str. Revolutiei din 1989,0,0,0,0,,
08501,Building 5 Str. Stefan cel Mare,1,1,1,1,,
08502,Building 5 Str. Stefan cel Mare,0.333333,0.333333,0.333333,0.25,,
08503,Building 5 Str. Stefan cel Mare,0,0,0,0.0769231,,
08504,Building 5 Str. Stefan cel Mare,0,0,0,0.104929,,
08505,Building 5 Str. Stefan cel Mare,0,0,0,0,,
08506,Building 5 Str. Stefan cel Mare,0.333333,0.333333,0.333333,0.333333,,
08507,Building 5 Str. Stefan cel Mare,1,1,1,0.552632,,
08508,Building 5 Str. Stefan cel Mare,0.833333,0.833333,0.833333,0.833333,,
08509,Building 5 Str. Stefan cel Mare,1,1,0.625,0.625,,
08601,Building 7 Str. Stefan cel Mare,1,1,0.833333,0.833333,,
08602,Building 7 Str. Stefan cel Mare,0.5,0.5,0.5,0.308824,,
08603,Building 7 Str. Stefan cel Mare,0.333333,0.333333,0.333333,0.333333,,
08604,Building 7 Str. Stefan cel Mare,0,0,0,0.0769231,,
08605,Building 7 Str. Stefan cel Mare,0,0,0,0.0555556,,
08606,Building 7 Str. Stefan cel Mare,0,0,0.142857,0.119048,,
08607,Building 7 Str. Stefan cel Mare,0,0,0,0,,
08608,Building 7 Str. Stefan cel Mare,1,1,1,0.5625,,
08609,Building 7 Str. Stefan cel Mare,1,1,1,1,,
08701,Mirbach Palace,0,0,0.166667,0.166667,,
08702,Mirbach Palace,0,0,0,0,,
08703,Mirbach Palace,0,0,0,0.0833333,,
08704,Mirbach Palace,1,1,1,1,,
08705,Mirbach Palace,0,0,0.1,0.1,,
08706,Mirbach Palace,0,0,0.142857,0.169841,,
08707,Mirbach Palace,0,0,0,0,,
08708,Mirbach Palace,0,0,0,0,,
08709,Mirbach Palace,0,0,0.166667,0.166667,,
08710,Mirbach Palace,0,0,0,0.0526316,,
08711,Mirbach Palace,0,0,0.111111,0.118056,,
08801,Building 17 Str. Stefan cel Mare,0.333333,0.333333,0.333333,0.233333,,
08802,Building 17 Str. Stefan cel Mare,0.333333,0.333333,0.277778,0.277778,,
08803,Building 17 Str. Stefan cel Mare,1,1,1,1,,
08804,Building 17 Str. Stefan cel Mare,0,0,0.1,0.1,,
08805,Building 17 Str. Stefan cel Mare,0,0,0,0.0888889,,
08806,Building 17 Str. Stefan cel Mare,0,0,0.125,0.125,,
08901,Scont Bank,0.333333,0.333333,0.309524,0.273016,,
08902,Scont Bank,0.833333,0.805556,0.805556,0.66299,,
08903,Scont Bank,0.583333,0.638889,0.579167,0.579167,,
08904,Scont Bank,0.833333,0.805556,0.805556,0.550099,,
08905,Scont Bank,1,1,0.937925,0.937925,,
08906,Scont Bank,1,0.916667,0.8125,0.653388,,
08907,Scont Bank,0,0,0,0,,
08908,Scont Bank,0,0,0,0,,
08909,Scont Bank,0,0,0,0.0958333,,
08910,Scont Bank,0.5,0.5,0.444444,0.395833,,
09001,Building 7 Str. E. Ungureanu,1,0.95,0.95,0.95,,
09002,Building 7 Str. E. Ungureanu,1,1,1,0.797619,,
09003,Building 7 Str. E. Ungureanu,0,0,0.153409,0.176378,,
09004,Building 7 Str. E. Ungureanu,0.333333,0.333333,0.333333,0.196199,,
09005,Building 7 Str. E. Ungureanu,1,1,1,1,,
09006,Building 7 Str. E. Ungureanu,0.333333,0.333333,0.266667,0.266667,,
09007,Building 7 Str. E. Ungureanu,1,0.7,0.7,0.7,,
09008,Building 7 Str. E. Ungureanu,1,1,1,1,,
09009,Building 7 Str. E. Ungureanu,0.5,0.5,0.392857,0.392857,,
09010,Building 7 Str. E. Ungureanu,0,0,0,0.047619,,
09011,Building 7 Str. E. Ungureanu,0,0,0,0.0769231,,
09012,Building 7 Str. E. Ungureanu,0.5,0.5,0.5,0.5,,
09013,Building 7 Str. E. Ungureanu,0,0,0.166667,0.166667,,
09101,Golden eagle Inn ,1,1,0.805195,0.805195,,
09102,Golden eagle Inn ,1,1,1,0.797436,,
09103,Golden eagle Inn ,1,1,0.725,0.635556,,
09104,Golden eagle Inn ,1,1,0.892857,0.892857,,
09105,Golden eagle Inn ,1,1,0.8,0.729167,,
09106,Golden eagle Inn ,1,1,1,1,,
09107,Golden eagle Inn ,0.5,0.533333,0.564444,0.525926,,
09108,Golden eagle Inn ,0.583333,0.638889,0.604167,0.604167,,
09109,Golden eagle Inn ,1,1,0.6,0.38619,,
09110,Golden eagle Inn ,0.833333,0.805556,0.716667,0.644841,,
09111,Golden eagle Inn ,1,1,1,0.720362,,
09201,Delvideki Casino,0,0,0,0,,
09202,Delvideki Casino,0,0,0,0,,
09203,Delvideki Casino,0,0,0,0,,
09204,Delvideki Casino,0,0,0,0,,
09205,Delvideki Casino,0,0,0,0,,
09206,Delvideki Casino,0,0,0,0,,
09301,Building 10 Str. 16 December 1989,0,0,0,0,,
09302,Building 10 Str. 16 December 1989,0,0,0,0,,
09303,Building 10 Str. 16 December 1989,0,0,0.1,0.1,,
09304,Building 10 Str. 16 December 1989,0,0,0,0,,
09305,Building 10 Str. 16 December 1989,0,0,0,0,,
09306,Building 10 Str. 16 December 1989,0,0,0,0,,
09401,Building 2 Str. Ady Endre,0,0,0,0,,
09402,Building 2 Str. Ady Endre,0,0,0,0,,
09403,Building 2 Str. Ady Endre,0,0,0,0,,
09404,Building 2 Str. Ady Endre,0,0,0,0,,
09405,Building 2 Str. Ady Endre,0,0,0,0,,
09406,Building 2 Str. Ady Endre,0,0,0,0,,
09501,Iosefin Residence,1,1,0.858333,0.858333,,
09502,Iosefin Residence,0.833333,0.833333,0.680556,0.558036,,
09503,Iosefin Residence,0.583333,0.679167,0.679167,0.679167,,
09504,Iosefin Residence,0.833333,0.833333,0.680556,0.680556,,
09505,Iosefin Residence,1,1,0.642857,0.642857,,
09506,Iosefin Residence,1,1,1,1,,
09601,Reformed Church,0,0,0,0.0666667,,
09602,Reformed Church,1,0.916667,0.830357,0.665293,,
09603,Reformed Church,1,1,0.925,0.722741,,
09604,Reformed Church,1,1,0.611111,0.397222,,
09605,Reformed Church,0.5,0.5,0.416667,0.323465,,
09701,Building 5 Str. Saint Maria Square,1,1,1,1,,
09702,Building 5 Str. Saint Maria Square,1,1,0.611111,0.611111,,
09703,Building 5 Str. Saint Maria Square,1,1,1,1,,
09704,Building 5 Str. Saint Maria Square,1,1,1,1,,
09705,Building 5 Str. Saint Maria Square,1,1,0.642857,0.5,,
09801,Building 3 Str. 16 December 1989,1,0.8875,0.8875,0.7725,,
09802,Building 3 Str. 16 December 1989,0.833333,0.833333,0.624242,0.624242,,
09803,Building 3 Str. 16 December 1989,1,1,0.715909,0.715909,,
09804,Building 3 Str. 16 December 1989,0,0,0,0,,
09805,Building 3 Str. 16 December 1989,1,1,0.587302,0.469048,,
09806,Building 3 Str. 16 December 1989,1,0.8875,0.81,0.81,,
09901,Flavia Palace,0,0,0,0.0666667,,
09902,Flavia Palace,0,0.2,0.2,0.1625,,
09903,Flavia Palace,1,1,0.666667,0.494444,,
09904,Flavia Palace,0,0,0,0,,
09905,Flavia Palace,1,0.75,0.75,0.75,,
09906,Flavia Palace,0,0,0,0.100962,,
10001,Building 6 Str. Splaiul T. Vladimirescu,1,0.75,0.75,0.75,,
10002,Building 6 Str. Splaiul T. Vladimirescu,0,0.25,0.25,0.25,,
10003,Building 6 Str. Splaiul T. Vladimirescu,0,0,0,0.0833333,,
10004,Building 6 Str. Splaiul T. Vladimirescu,1,1,1,0.547619,,
10005,Building 6 Str. Splaiul T. Vladimirescu,0,0,0,0.0555556,,
10101,Building 4 Str. Mihai Viteazu,1,1,1,1,,
10102,Building 4 Str. Mihai Viteazu,0,0,0.142857,0.142857,,
10103,Building 4 Str. Mihai Viteazu,0,0,0,0,,
10104,Building 4 Str. Mihai Viteazu,0.333333,0.333333,0.333333,0.333333,,
10105,Building 4 Str. Mihai Viteazu,0,0.2,0.2,0.2,,
10106,Building 4 Str. Mihai Viteazu,0,0,0,0,,
10107,Building 4 Str. Mihai Viteazu,0,0,0,0,,
10201,Krautwaschl House,1,1,1,0.552632,,
10202,Krautwaschl House,1,1,1,1,,
10203,Krautwaschl House,1,1,1,0.75,,
10204,Krautwaschl House,1,1,1,0.552632,,
10205,Krautwaschl House,0.333333,0.366667,0.411111,0.411111,,
10206,Krautwaschl House,0,0,0,0.0588235,,
10207,Krautwaschl House,1,1,1,1,,
10208,Krautwaschl House,0.833333,0.805556,0.695076,0.611616,,
10209,Krautwaschl House,0,0,0.166667,0.166667,,
10301,Timisoara Beer Factory - view 1,0,0,0,0,,
10302,Timisoara Beer Factory - view 1,0,0,0,0,,
10303,Timisoara Beer Factory - view 1,0,0.25,0.25,0.25,,
10304,Timisoara Beer Factory - view 1,0,0,0,0,,
10305,Timisoara Beer Factory - view 1,0,0,0,0,,
10401,Timisoara Beer Factory - view 2,0,0,0,0,,
10402,Timisoara Beer Factory - view 2,0,0,0.140909,0.140909,,
10403,Timisoara Beer Factory - view 2,0,0,0.0909091,0.0909091,,
10404,Timisoara Beer Factory - view 2,0,0,0,0.0769231,,
10405,Timisoara Beer Factory - view 2,0,0,0,0,,
10501,Karl Kunz Palace,0,0,0,0.0769231,,
10502,Karl Kunz Palace,0,0,0.125,0.129167,,
10503,Karl Kunz Palace,0,0,0,0,,
10504,Karl Kunz Palace,0,0,0,0,,
10505,Karl Kunz Palace,0,0,0,0,,
10506,Karl Kunz Palace,0.5,0.5,0.340909,0.298701,,
10601,Franz Anheuer Palace,0,0,0,0,,
10602,Franz Anheuer Palace,1,1,1,1,,
10603,Franz Anheuer Palace,0,0,0,0,,
10604,Franz Anheuer Palace,0,0,0.0909091,0.104278,,
10605,Franz Anheuer Palace,0,0,0.0909091,0.0909091,,
10606,Franz Anheuer Palace,0.5,0.5,0.5,0.5,,
10701,Central Library of the University Politehnica Timisoara - view 3,0,0,0,0,,
10702,Central Library of the University Politehnica Timisoara - view 3,0,0,0,0,,
10703,Central Library of the University Politehnica Timisoara - view 3,0,0,0,0,,
10704,Central Library of the University Politehnica Timisoara - view 3,0,0,0.0909091,0.0909091,,
10705,Central Library of the University Politehnica Timisoara - view 3,0,0.2,0.266667,0.266667,,
10706,Central Library of the University Politehnica Timisoara - view 3,0,0,0,0.0888889,,
10801,West University of Timisoara,0,0,0,0,,
10802,West University of Timisoara,0.333333,0.416667,0.416667,0.416667,,
10803,West University of Timisoara,0,0.2,0.225,0.2,,
10804,West University of Timisoara,1,1,1,0.566667,,
10805,West University of Timisoara,0.5,0.5,0.5,0.5,,
10806,West University of Timisoara,1,1,1,1,,
10901,Ion Constantin Bratianu Highschool,1,1,0.890909,0.890909,,
