Picture Name,Label,N=3,N=5,N=11,N=21,,
04311,Diamond Roullete Palace,1,1,1,1,,
04401,Building 3 Str. V. Alecsandri,0,0,0,0,,
04402,Building 3 Str. V. Alecsandri,0,0,0,0.0526316,,
04403,Building 3 Str. V. Alecsandri,0.333333,0.333333,0.333333,0.333333,,
04404,Building 3 Str. V. Alecsandri,0,0,0,0,,
04405,Building 3 Str. V. Alecsandri,0,0.25,0.25,0.25,,
04501,Catharina Hertl Hause,0,0,0,0.0714286,,
04502,Catharina Hertl Hause,0.333333,0.333333,0.333333,0.333333,,
04503,Catharina Hertl Hause,1,1,1,0.729167,,
04504,Catharina Hertl Hause,1,1,1,0.722222,,
04505,Catharina Hertl Hause,0,0,0,0.05,,
04506,Catharina Hertl Hause,0.5,0.5,0.392857,0.392857,,
04507,Catharina Hertl Hause,0,0,0,0,,
04508,Catharina Hertl Hause,0,0,0,0,,
04509,Catharina Hertl Hause,0,0,0,0,,
04510,Catharina Hertl Hause,1,1,1,1,,
04601,Building 6 Str. Lucian Blaga,1,1,1,1,,
04602,Building 6 Str. Lucian Blaga,1,1,1,0.427632,,
04603,Building 6 Str. Lucian Blaga,1,1,1,0.72549,,
04604,Building 6 Str. Lucian Blaga,0,0.2,0.2,0.188889,,
04605,Building 6 Str. Lucian Blaga,1,1,1,0.74359,,
04606,Building 6 Str. Lucian Blaga,1,1,1,1,,
04701,Building 1 Str. Vasile Alecsandri,0,0,0,0,,
04702,Building 1 Str. Vasile Alecsandri,0,0,0,0,,
04703,Building 1 Str. Vasile Alecsandri,0,0,0,0.0555556,,
04704,Building 1 Str. Vasile Alecsandri,0,0,0,0,,
04705,Building 1 Str. Vasile Alecsandri,1,1,1,0.571429,,
04706,Building 1 Str. Vasile Alecsandri,0,0,0.111111,0.111111,,
04801,Art Museum Timisoara,0,0,0,0,,
04802,Art Museum Timisoara,0,0,0,0,,
04803,Art Museum Timisoara,0,0,0,0,,
04804,Art Museum Timisoara,0,0,0,0,,
04805,Art Museum Timisoara,0,0,0,0,,
