Picture Name,Label,N=3,N=5,N=11,N=21,,
05404,Neptun Palace,1,1,1,0.55,,
05405,Neptun Palace,0,0,0.125,0.1125,,
05406,Neptun Palace,1,1,1,1,,
05407,Neptun Palace,0,0,0.111111,0.118056,,
05408,Neptun Palace,0,0,0.166667,0.166667,,
05409,Neptun Palace,0,0,0,0,,
05501,Elisabeta Mill from Iosefin,1,1,1,1,,
05502,Elisabeta Mill from Iosefin,0.833333,0.833333,0.833333,0.833333,,
05503,Elisabeta Mill from Iosefin,1,1,1,1,,
05504,Elisabeta Mill from Iosefin,0,0,0,0,,
05505,Elisabeta Mill from Iosefin,0,0,0,0,,
05506,Elisabeta Mill from Iosefin,0.333333,0.333333,0.333333,0.333333,,
05507,Elisabeta Mill from Iosefin,0,0,0,0,,
05601,Fire Brigade 2,0,0,0,0,,
05602,Fire Brigade 2,0,0,0,0,,
05603,Fire Brigade 2,0,0,0,0,,
05604,Fire Brigade 2,0,0,0,0,,
05605,Fire Brigade 2,0,0,0,0,,
05701,Timis County Council,0,0,0,0,,
05702,Timis County Council,0,0,0,0,,
05703,Timis County Council,0,0,0,0,,
05704,Timis County Council,0,0,0,0.0940171,,
05705,Timis County Council,0,0.2,0.190909,0.193939,,
05706,Timis County Council,0,0,0,0.0666667,,
05801,Duschnitz House,0,0.25,0.25,0.172619,,
05802,Duschnitz House,0,0,0.166667,0.166667,,
05803,Duschnitz House,1,1,0.666667,0.666667,,
05804,Duschnitz House,0,0,0,0.0526316,,
05805,Duschnitz House,0,0,0,0,,
05806,Duschnitz House,1,1,1,1,,
05807,Duschnitz House,1,1,1,1,,
05808,Duschnitz House,0,0,0,0,,
05809,Duschnitz House,0.5,0.5,0.5,0.5,,
05810,Duschnitz House,0.333333,0.333333,0.333333,0.24359,,
05811,Duschnitz House,0.5,0.5,0.5,0.5,,
05901,The Polytechnic University of Timisoara - view 2,1,1,1,0.547619,,
05902,The Polytechnic University of Timisoara - view 2,0,0.2,0.266667,0.254701,,
05903,The Polytechnic University of Timisoara - view 2,0.333333,0.333333,0.297258,0.297258,,
05904,The Polytechnic University of Timisoara - view 2,0,0,0,0,,
05905,The Polytechnic University of Timisoara - view 2,0,0,0,0,,
05906,The Polytechnic University of Timisoara - view 2,0,0,0,0,,
05907,The Polytechnic University of Timisoara - view 2,0.333333,0.333333,0.333333,0.24359,,
05908,The Polytechnic University of Timisoara - view 2,0.333333,0.333333,0.333333,0.333333,,
05909,The Polytechnic University of Timisoara - view 2,0,0,0,0,,
05910,The Polytechnic University of Timisoara - view 2,0,0,0.142857,0.142857,,
05911,The Polytechnic University of Timisoara - view 2,0.5,0.5,0.5,0.5,,
05912,The Polytechnic University of Timisoara - view 2,0.333333,0.333333,0.333333,0.333333,,
05913,The Polytechnic University of Timisoara - view 2,0,0.25,0.25,0.189776,,
05914,The Polytechnic University of Timisoara - view 2,1,1,1,0.555556,,
06001,Miksa Steiner Palace,0,0,0,0,,
06002,Miksa Steiner Palace,0,0,0,0.0526316,,
06003,Miksa Steiner Palace,0,0,0.125,0.125,,
06004,Miksa Steiner Palace,0,0,0,0.0714286,,
06005,Miksa Steiner Palace,0,0,0,0,,
06006,Miksa Steiner Palace,0,0.2,0.2,0.2,,
06007,Miksa Steiner Palace,0.333333,0.333333,0.333333,0.22549,,
06101,The National Opera House,0,0,0,0,,
06102,The National Opera House,0,0,0,0.0588235,,
06103,The National Opera House,0,0,0,0,,
06104,The National Opera House,0,0,0,0,,
06105,The National Opera House,0,0,0,0,,
06106,The National Opera House,0,0,0,0,,
06107,The National Opera House,0,0,0.111111,0.111111,,
06108,The National Opera House,0,0,0,0,,
06109,The National Opera House,0,0,0,0,,
06110,The National Opera House,0,0,0,0,,
06111,The National Opera House,0,0,0,0,,
06112,The National Opera House,0,0,0,0,,
06113,The National Opera House,0,0,0,0,,
06114,The National Opera House,0,0,0,0,,
06115,The National Opera House,0,0,0,0.0714286,,
06201,Roman Catholic Church Holy Cross,0,0,0,0,,
06202,Roman Catholic Church Holy Cross,0,0,0.0909091,0.0909091,,
06203,Roman Catholic Church Holy Cross,0,0,0,0.0555556,,
06204,Roman Catholic Church Holy Cross,0,0,0,0.047619,,
06205,Roman Catholic Church Holy Cross,0,0,0,0.0833333,,
06206,Roman Catholic Church Holy Cross,0,0.25,0.267857,0.241071,,
06207,Roman Catholic Church Holy Cross,0,0,0,0,,
06208,Roman Catholic Church Holy Cross,0,0,0,0.0860806,,
06209,Roman Catholic Church Holy Cross,0.583333,0.583333,0.541667,0.541667,,
06301,The Polytechnic University of Timisoara,0,0,0,0,,
06302,The Polytechnic University of Timisoara,0,0,0,0,,
06303,The Polytechnic University of Timisoara,0,0,0,0.0666667,,
06304,The Polytechnic University of Timisoara,0,0,0,0,,
06305,The Polytechnic University of Timisoara,0,0,0,0.0666667,,
06401,Central Library of the University Politehnica Timisoara - view 2,0,0,0,0,,
06402,Central Library of the University Politehnica Timisoara - view 2,0,0,0,0,,
06403,Central Library of the University Politehnica Timisoara - view 2,0,0,0,0,,
06404,Central Library of the University Politehnica Timisoara - view 2,0,0,0,0,,
06405,Central Library of the University Politehnica Timisoara - view 2,0,0,0,0,,
06406,Central Library of the University Politehnica Timisoara - view 2,0,0,0,0,,
06501,Loffler Palace - view 1,0,0,0,0,,
06502,Loffler Palace - view 1,0,0,0,0,,
06503,Loffler Palace - view 1,0.5,0.5,0.5,0.5,,
06504,Loffler Palace - view 1,0.333333,0.333333,0.333333,0.333333,,
06505,Loffler Palace - view 1,0,0,0,0,,
06506,Loffler Palace - view 1,0,0,0,0,,
06507,Loffler Palace - view 1,0,0,0,0,,
06508,Loffler Palace - view 1,0,0,0,0,,
06509,Loffler Palace - view 1,0,0,0,0,,
06510,Loffler Palace - view 1,0,0,0,0,,
06511,Loffler Palace - view 1,0,0,0,0,,
06512,Loffler Palace - view 1,0,0,0,0,,
06513,Loffler Palace - view 1,0,0,0,0,,
06601,Old slaughterhouse,0,0,0,0,,
06602,Old slaughterhouse,0,0,0,0,,
06701,Palatul Dauerbach - view 1,1,0.75,0.666667,0.666667,,
06702,Palatul Dauerbach - view 1,1,1,0.642857,0.642857,,
06703,Palatul Dauerbach - view 1,1,1,1,0.826923,,
06704,Palatul Dauerbach - view 1,0,0,0,0.0833333,,
06705,Palatul Dauerbach - view 1,1,0.866667,0.866667,0.866667,,
06706,Palatul Dauerbach - view 1,0,0.2,0.2,0.155556,,
06707,Palatul Dauerbach - view 1,0,0,0,0.0526316,,
06708,Palatul Dauerbach - view 1,0,0.25,0.25,0.25,,
06709,Palatul Dauerbach - view 1,0,0,0.171429,0.171429,,
06710,Palatul Dauerbach - view 1,0,0.2,0.252814,0.257244,,
06711,Palatul Dauerbach - view 1,0.833333,0.833333,0.833333,0.833333,,
06712,Palatul Dauerbach - view 1,1,1,0.555556,0.488095,,
06713,Palatul Dauerbach - view 1,0,0,0.142857,0.142857,,
06801,Szechenyi Palace,0,0,0,0,,
06802,Szechenyi Palace,0,0,0.0909091,0.122378,,
06803,Szechenyi Palace,0,0,0,0,,
06804,Szechenyi Palace,0,0,0,0.0625,,
06805,Szechenyi Palace,0,0,0.1,0.1,,
06806,Szechenyi Palace,0,0,0,0,,
06807,Szechenyi Palace,0,0,0,0,,
06808,Szechenyi Palace,0,0,0,0,,
06809,Szechenyi Palace,0,0.25,0.225,0.225,,
06810,Szechenyi Palace,0,0,0,0,,
06811,Szechenyi Palace,0,0,0,0,,
06812,Szechenyi Palace,0,0,0,0.0714286,,
06813,Szechenyi Palace,0,0,0.111111,0.111111,,
06814,Szechenyi Palace,0,0,0,0,,
06815,Szechenyi Palace,0,0,0,0,,
06816,Szechenyi Palace,0,0,0.1,0.116667,,
06901,Orthodox Metropolitan Cathedral - view 2,0,0,0,0,,
06902,Orthodox Metropolitan Cathedral - view 2,0.5,0.5,0.5,0.5,,
06903,Orthodox Metropolitan Cathedral - view 2,1,1,0.611111,0.460039,,
06904,Orthodox Metropolitan Cathedral - view 2,0,0,0,0,,
06905,Orthodox Metropolitan Cathedral - view 2,1,1,1,1,,
06906,Orthodox Metropolitan Cathedral - view 2,0,0,0,0.0588235,,
07001,Huniade Castle - view 2,0,0,0,0,,
07002,Huniade Castle - view 2,0,0.25,0.25,0.25,,
07003,Huniade Castle - view 2,0,0,0,0.0769231,,
07004,Huniade Castle - view 2,0,0,0,0,,
07005,Huniade Castle - view 2,0,0,0,0,,
07006,Huniade Castle - view 2,0,0,0,0,,
07101,Nativity Church - Tower,0,0,0,0,,
07102,Nativity Church - Tower,0,0,0,0,,
07103,Nativity Church - Tower,1,1,1,1,,
07104,Nativity Church - Tower,1,1,0.625,0.625,,
07105,Nativity Church - Tower,1,1,1,0.5625,,
07201,Military Casino of Timisoara - view 2,0,0,0,0,,
07202,Military Casino of Timisoara - view 2,0,0,0,0,,
07203,Military Casino of Timisoara - view 2,0.5,0.5,0.5,0.333333,,
07204,Military Casino of Timisoara - view 2,0,0,0,0,,
07205,Military Casino of Timisoara - view 2,0,0.2,0.2,0.1625,,
07206,Military Casino of Timisoara - view 2,0,0,0,0,,
07207,Military Casino of Timisoara - view 2,0.5,0.5,0.5,0.5,,
07208,Military Casino of Timisoara - view 2,0,0.325,0.325,0.325,,
07209,Military Casino of Timisoara - view 2,0,0,0,0,,
07210,Military Casino of Timisoara - view 2,0,0,0,0,,
07211,Military Casino of Timisoara - view 2,0,0,0,0,,
07212,Military Casino of Timisoara - view 2,0,0,0,0,,
07301,Chamber of Commerce Palace,0,0,0,0.0666667,,
07302,Chamber of Commerce Palace,0,0,0,0,,
07303,Chamber of Commerce Palace,1,1,1,1,,
07304,Chamber of Commerce Palace,0,0,0.142857,0.142857,,
07305,Chamber of Commerce Palace,0,0,0,0,,
07306,Chamber of Commerce Palace,0,0,0,0,,
07307,Chamber of Commerce Palace,0,0,0,0,,
07308,Chamber of Commerce Palace,0.333333,0.333333,0.257576,0.257576,,
07309,Chamber of Commerce Palace,0,0,0,0.0769231,,
07310,Chamber of Commerce Palace,0,0,0.166667,0.178266,,
07311,Chamber of Commerce Palace,0.583333,0.583333,0.583333,0.444444,,
07312,Chamber of Commerce Palace,1,1,1,0.547619,,
07313,Chamber of Commerce Palace,0,0.2,0.2,0.151754,,
07314,Chamber of Commerce Palace,1,0.7,0.609524,0.609524,,
07315,Chamber of Commerce Palace,1,1,1,0.447712,,
07316,Chamber of Commerce Palace,1,0.75,0.75,0.576923,,
07317,Chamber of Commerce Palace,0.5,0.5,0.5,0.3125,,
07318,Chamber of Commerce Palace,1,1,1,1,,
07401,La Trei Husari House,0,0.325,0.325,0.283333,,
07402,La Trei Husari House,0,0,0,0.0714286,,
07403,La Trei Husari House,0,0,0,0.0666667,,
07404,La Trei Husari House,1,1,0.715909,0.715909,,
07405,La Trei Husari House,0.5,0.5,0.416667,0.308333,,
07406,La Trei Husari House,0,0,0.162338,0.162338,,
07407,La Trei Husari House,0,0.25,0.25,0.25,,
07408,La Trei Husari House,0,0.2,0.2,0.2,,
07409,La Trei Husari House,0,0,0,0,,
07410,La Trei Husari House,1,1,1,1,,
07411,La Trei Husari House,0.333333,0.333333,0.257576,0.257576,,
07412,La Trei Husari House,0,0,0,0,,
07501,Hotel in Uniri Square,0,0,0,0.0753968,,
07502,Hotel in Uniri Square,0,0,0,0,,
07503,Hotel in Uniri Square,0,0,0.166667,0.165661,,
07504,Hotel in Uniri Square,0.833333,0.833333,0.833333,0.626984,,
07505,Hotel in Uniri Square,0.833333,0.833333,0.833333,0.833333,,
07506,Hotel in Uniri Square,0.833333,0.833333,0.833333,0.833333,,
07507,Hotel in Uniri Square,0,0,0.162338,0.167049,,
07508,Hotel in Uniri Square,0,0.2,0.242857,0.242857,,
07509,Hotel in Uniri Square,0,0,0,0,,
07601,La Regele Prusiei House,0,0,0,0,,
07602,La Regele Prusiei House,0,0.2,0.2,0.2,,
07603,La Regele Prusiei House,0,0,0.142857,0.142857,,
07604,La Regele Prusiei House,1,0.75,0.75,0.75,,
07605,La Regele Prusiei House,0,0,0,0,,
07606,La Regele Prusiei House,0,0,0.125,0.125,,
07607,La Regele Prusiei House,0,0,0.1,0.1125,,
07608,La Regele Prusiei House,0,0,0,0,,
07609,La Regele Prusiei House,0,0,0,0,,
07701,Nikolaus Lenau Primary school,0,0.2,0.2,0.166667,,
07702,Nikolaus Lenau Primary school,0.333333,0.366667,0.45119,0.45119,,
07703,Nikolaus Lenau Primary school,0,0.325,0.359524,0.359524,,
07704,Nikolaus Lenau Primary school,0,0,0,0,,
07705,Nikolaus Lenau Primary school,0,0,0,0,,
07706,Nikolaus Lenau Primary school,0.5,0.45,0.45,0.355556,,
07707,Nikolaus Lenau Primary school,0,0,0,0,,
07708,Nikolaus Lenau Primary school,1,0.8875,0.8875,0.8875,,
07709,Nikolaus Lenau Primary school,0,0,0,0.0714286,,
07710,Nikolaus Lenau Primary school,0,0,0,0,,
07711,Nikolaus Lenau Primary school,0,0,0,0,,
07712,Nikolaus Lenau Primary school,0,0,0,0,,
07713,Nikolaus Lenau Primary school,0,0,0,0,,
07714,Nikolaus Lenau Primary school,1,1,1,1,,
07715,Nikolaus Lenau Primary school,1,1,1,1,,
07801,Serbian Orthodox Cathedral-view 2,0,0,0,0,,
07802,Serbian Orthodox Cathedral-view 2,0,0,0.1,0.127778,,
07803,Serbian Orthodox Cathedral-view 2,0,0.25,0.319444,0.30625,,
07804,Serbian Orthodox Cathedral-view 2,0.333333,0.366667,0.457778,0.434113,,
07805,Serbian Orthodox Cathedral-view 2,0,0,0.166667,0.166667,,
07806,Serbian Orthodox Cathedral-view 2,0,0,0.1,0.1,,
07807,Serbian Orthodox Cathedral-view 2,0.333333,0.477778,0.477778,0.381111,,
07808,Serbian Orthodox Cathedral-view 2,1,0.95,0.86,0.711905,,
07809,Serbian Orthodox Cathedral-view 2,0.5,0.5,0.361111,0.361111,,
07810,Serbian Orthodox Cathedral-view 2,0,0,0.125,0.125,,
07811,Serbian Orthodox Cathedral-view 2,0,0,0,0.0555556,,
07812,Serbian Orthodox Cathedral-view 2,0.5,0.5,0.420635,0.377871,,
07813,Serbian Orthodox Cathedral-view 2,1,1,0.507407,0.447222,,
07814,Serbian Orthodox Cathedral-view 2,0.5,0.5,0.35,0.287619,,
07901,Building 1 Str. A. Pacha,0,0.25,0.25,0.25,,
07902,Building 1 Str. A. Pacha,1,1,1,0.558824,,
07903,Building 1 Str. A. Pacha,0,0,0,0,,
07904,Building 1 Str. A. Pacha,0,0.25,0.25,0.172619,,
07905,Building 1 Str. A. Pacha,0,0,0,0,,
07906,Building 1 Str. A. Pacha,0.5,0.5,0.5,0.3125,,
08001,Building 2 Str. A. Pacha,0,0,0,0,,
08002,Building 2 Str. A. Pacha,0,0,0,0.0555556,,
08003,Building 2 Str. A. Pacha,1,1,1,1,,
08004,Building 2 Str. A. Pacha,1,1,1,1,,
08005,Building 2 Str. A. Pacha,0,0,0.125,0.125,,
08006,Building 2 Str. A. Pacha,1,1,1,1,,
08101,Old Timisoara Bank,0,0,0,0,,
08102,Old Timisoara Bank,0,0,0,0,,
08103,Old Timisoara Bank,0,0,0.0909091,0.0909091,,
08104,Old Timisoara Bank,0,0,0,0,,
08105,Old Timisoara Bank,0,0,0,0,,
08106,Old Timisoara Bank,0,0,0.125,0.125,,
08201,Klein Palace,0.5,0.5,0.5,0.321429,,
08202,Klein Palace,0.5,0.5,0.5,0.321429,,
08203,Klein Palace,0.833333,0.833333,0.655556,0.655556,,
08204,Klein Palace,0,0.25,0.291667,0.291667,,
08205,Klein Palace,1,1,1,1,,
08206,Klein Palace,1,1,0.666667,0.666667,,
08301,Romanian National Bank,0,0,0.142857,0.142857,,
08302,Romanian National Bank,0,0,0,0,,
08303,Romanian National Bank,0,0,0,0.0588235,,
08304,Romanian National Bank,0,0,0,0,,
08305,Romanian National Bank,0.5,0.5,0.5,0.5,,
08306,Romanian National Bank,0,0,0,0.0588235,,
08307,Romanian National Bank,0,0,0,0,,
08401,Building 5 Str. Revolutiei din 1989,0,0,0.166667,0.166667,,
08402,Building 5 Str. Revolutiei din 1989,0.5,0.5,0.5,0.5,,
08403,Building 5 Str. Revolutiei din 1989,0,0,0,0,,
08404,Building 5 Str. Revolutiei din 1989,0,0,0,0,,
08405,Building 5 Str. Revolutiei din 1989,0,0,0,0,,
08406,Building 5 Str. Revolutiei din 1989,0,0,0,0,,
08501,Building 5 Str. Stefan cel Mare,1,1,1,1,,
08502,Building 5 Str. Stefan cel Mare,1,1,1,0.75,,
08503,Building 5 Str. Stefan cel Mare,1,1,0.642857,0.642857,,
08504,Building 5 Str. Stefan cel Mare,0,0,0,0.0769231,,
08505,Building 5 Str. Stefan cel Mare,0,0,0,0,,
08506,Building 5 Str. Stefan cel Mare,0,0,0,0,,
08507,Building 5 Str. Stefan cel Mare,0.333333,0.416667,0.416667,0.327778,,
08508,Building 5 Str. Stefan cel Mare,1,1,1,0.576923,,
08509,Building 5 Str. Stefan cel Mare,1,1,0.666667,0.666667,,
08601,Building 7 Str. Stefan cel Mare,0,0.2,0.2,0.2,,
08602,Building 7 Str. Stefan cel Mare,0,0,0,0,,
08603,Building 7 Str. Stefan cel Mare,0,0,0,0.0833333,,
08604,Building 7 Str. Stefan cel Mare,0,0,0,0.0588235,,
08605,Building 7 Str. Stefan cel Mare,0,0,0,0,,
08606,Building 7 Str. Stefan cel Mare,0,0,0,0,,
08607,Building 7 Str. Stefan cel Mare,0,0,0.142857,0.142857,,
08608,Building 7 Str. Stefan cel Mare,1,1,0.590909,0.590909,,
08609,Building 7 Str. Stefan cel Mare,0.833333,0.833333,0.833333,0.833333,,
08701,Mirbach Palace,0.333333,0.333333,0.333333,0.333333,,
08702,Mirbach Palace,0,0.2,0.2,0.152632,,
08703,Mirbach Palace,0,0,0,0.0714286,,
08704,Mirbach Palace,0,0,0,0.047619,,
08705,Mirbach Palace,0,0.2,0.211111,0.196296,,
08706,Mirbach Palace,0,0,0.142857,0.130252,,
08707,Mirbach Palace,0,0,0,0,,
08708,Mirbach Palace,0,0,0,0,,
08709,Mirbach Palace,1,1,1,0.576923,,
08710,Mirbach Palace,0,0,0.166667,0.166667,,
08711,Mirbach Palace,1,1,1,0.552632,,
08801,Building 17 Str. Stefan cel Mare,0,0.25,0.25,0.25,,
08802,Building 17 Str. Stefan cel Mare,0,0,0,0,,
08803,Building 17 Str. Stefan cel Mare,0,0,0,0,,
08804,Building 17 Str. Stefan cel Mare,0,0,0.111111,0.111111,,
08805,Building 17 Str. Stefan cel Mare,1,1,1,1,,
08806,Building 17 Str. Stefan cel Mare,0.333333,0.333333,0.333333,0.333333,,
08901,Scont Bank,0.333333,0.416667,0.416667,0.416667,,
08902,Scont Bank,0,0.2,0.266667,0.266667,,
08903,Scont Bank,0.5,0.45,0.45,0.45,,
08904,Scont Bank,1,0.916667,0.916667,0.608543,,
08905,Scont Bank,1,1,1,0.75,,
08906,Scont Bank,1,1,0.809524,0.575439,,
08907,Scont Bank,0,0,0,0,,
08908,Scont Bank,0,0,0,0,,
08909,Scont Bank,0,0,0,0,,
08910,Scont Bank,0,0.25,0.291667,0.242064,,
09001,Building 7 Str. E. Ungureanu,0.583333,0.583333,0.583333,0.583333,,
09002,Building 7 Str. E. Ungureanu,0.5,0.5,0.386905,0.386905,,
09003,Building 7 Str. E. Ungureanu,1,0.7,0.7,0.7,,
09004,Building 7 Str. E. Ungureanu,1,1,0.666667,0.666667,,
09005,Building 7 Str. E. Ungureanu,1,1,1,1,,
09006,Building 7 Str. E. Ungureanu,0,0,0.125,0.125,,
09007,Building 7 Str. E. Ungureanu,1,1,0.6,0.6,,
09008,Building 7 Str. E. Ungureanu,1,1,1,0.583333,,
09009,Building 7 Str. E. Ungureanu,1,1,1,1,,
09010,Building 7 Str. E. Ungureanu,1,0.75,0.590909,0.520105,,
09011,Building 7 Str. E. Ungureanu,1,1,1,1,,
09012,Building 7 Str. E. Ungureanu,0.5,0.5,0.5,0.5,,
09013,Building 7 Str. E. Ungureanu,0.5,0.5,0.5,0.5,,
09101,Golden eagle Inn ,1,1,1,1,,
09102,Golden eagle Inn ,0,0.25,0.25,0.196429,,
09103,Golden eagle Inn ,0,0,0,0.0526316,,
09104,Golden eagle Inn ,1,1,1,0.552632,,
09105,Golden eagle Inn ,0,0,0,0.0833333,,
09106,Golden eagle Inn ,1,1,1,0.5625,,
09107,Golden eagle Inn ,0,0,0,0,,
09108,Golden eagle Inn ,1,1,1,1,,
09109,Golden eagle Inn ,0,0,0,0,,
09110,Golden eagle Inn ,0,0,0,0.10989,,
09111,Golden eagle Inn ,0,0,0,0,,
09201,Delvideki Casino,0,0,0,0.0555556,,
09202,Delvideki Casino,0,0,0,0,,
09203,Delvideki Casino,0,0.2,0.2,0.2,,
09204,Delvideki Casino,1,0.75,0.6,0.6,,
09205,Delvideki Casino,1,1,0.590909,0.456439,,
09206,Delvideki Casino,0,0,0.111111,0.126984,,
09301,Building 10 Str. 16 December 1989,0,0,0,0,,
09302,Building 10 Str. 16 December 1989,0,0,0,0,,
09303,Building 10 Str. 16 December 1989,0,0,0.166667,0.166667,,
09304,Building 10 Str. 16 December 1989,0,0,0,0,,
09305,Building 10 Str. 16 December 1989,0,0,0.125,0.125,,
09306,Building 10 Str. 16 December 1989,0,0,0,0.0526316,,
09401,Building 2 Str. Ady Endre,0,0,0,0,,
09402,Building 2 Str. Ady Endre,1,1,1,1,,
09403,Building 2 Str. Ady Endre,0.5,0.5,0.5,0.5,,
09404,Building 2 Str. Ady Endre,0,0.2,0.2,0.176923,,
09405,Building 2 Str. Ady Endre,0,0,0.155556,0.155556,,
09406,Building 2 Str. Ady Endre,0,0,0.166667,0.166667,,
09501,Iosefin Residence,0,0,0,0.0526316,,
09502,Iosefin Residence,0,0,0,0,,
09503,Iosefin Residence,0.333333,0.366667,0.366667,0.366667,,
09504,Iosefin Residence,0,0.2,0.266667,0.266667,,
09505,Iosefin Residence,0,0,0,0,,
09506,Iosefin Residence,0,0,0.1,0.1,,
09601,Reformed Church,1,1,1,1,,
09602,Reformed Church,1,1,1,0.722222,,
09603,Reformed Church,0.833333,0.805556,0.805556,0.675595,,
09604,Reformed Church,0,0.2,0.225,0.225,,
09605,Reformed Church,0.333333,0.366667,0.366667,0.366667,,
09701,Building 5 Str. Saint Maria Square,1,1,0.666667,0.666667,,
09702,Building 5 Str. Saint Maria Square,0,0.25,0.25,0.25,,
09703,Building 5 Str. Saint Maria Square,0,0,0,0,,
09704,Building 5 Str. Saint Maria Square,0,0,0,0,,
09705,Building 5 Str. Saint Maria Square,1,1,1,0.428571,,
09801,Building 3 Str. 16 December 1989,0,0,0.125,0.1125,,
09802,Building 3 Str. 16 December 1989,1,1,0.611111,0.611111,,
09803,Building 3 Str. 16 December 1989,1,1,1,1,,
09804,Building 3 Str. 16 December 1989,0.5,0.5,0.5,0.305556,,
09805,Building 3 Str. 16 December 1989,0,0.325,0.325,0.325,,
09806,Building 3 Str. 16 December 1989,0,0,0.0909091,0.133571,,
09901,Flavia Palace,0,0,0,0.0833333,,
09902,Flavia Palace,0,0,0,0.0588235,,
09903,Flavia Palace,0,0,0.0909091,0.157287,,
09904,Flavia Palace,0,0,0,0,,
09905,Flavia Palace,0,0,0.1625,0.1625,,
09906,Flavia Palace,0.5,0.5,0.5,0.5,,
10001,Building 6 Str. Splaiul T. Vladimirescu,1,1,1,1,,
10002,Building 6 Str. Splaiul T. Vladimirescu,0,0,0,0,,
10003,Building 6 Str. Splaiul T. Vladimirescu,0,0,0,0,,
10004,Building 6 Str. Splaiul T. Vladimirescu,1,1,1,1,,
10005,Building 6 Str. Splaiul T. Vladimirescu,0,0,0,0,,
10101,Building 4 Str. Mihai Viteazu,1,1,0.642857,0.642857,,
10102,Building 4 Str. Mihai Viteazu,0,0,0,0,,
10103,Building 4 Str. Mihai Viteazu,0,0.2,0.2,0.2,,
10104,Building 4 Str. Mihai Viteazu,0.333333,0.333333,0.333333,0.333333,,
10105,Building 4 Str. Mihai Viteazu,1,1,1,1,,
10106,Building 4 Str. Mihai Viteazu,0.333333,0.333333,0.333333,0.333333,,
10107,Building 4 Str. Mihai Viteazu,0.5,0.5,0.5,0.297619,,
10201,Krautwaschl House,1,1,1,1,,
10202,Krautwaschl House,1,1,1,1,,
10203,Krautwaschl House,0,0,0.0909091,0.0909091,,
10204,Krautwaschl House,0,0,0,0,,
10205,Krautwaschl House,0,0,0,0.0526316,,
10206,Krautwaschl House,0,0,0,0,,
10207,Krautwaschl House,1,0.7,0.7,0.54359,,
10208,Krautwaschl House,0,0,0,0,,
10209,Krautwaschl House,0,0,0,0,,
10301,Timisoara Beer Factory - view 1,0,0,0,0,,
10302,Timisoara Beer Factory - view 1,0,0,0,0,,
10303,Timisoara Beer Factory - view 1,0,0,0,0,,
10304,Timisoara Beer Factory - view 1,0,0,0,0,,
10305,Timisoara Beer Factory - view 1,0,0,0,0,,
10401,Timisoara Beer Factory - view 2,1,1,1,0.729167,,
10402,Timisoara Beer Factory - view 2,1,1,1,1,,
10403,Timisoara Beer Factory - view 2,1,1,1,1,,
10404,Timisoara Beer Factory - view 2,1,1,1,1,,
10405,Timisoara Beer Factory - view 2,1,0.7,0.7,0.52549,,
10501,Karl Kunz Palace,0,0,0,0,,
10502,Karl Kunz Palace,0,0,0,0,,
10503,Karl Kunz Palace,0,0,0,0.105128,,
10504,Karl Kunz Palace,0,0,0,0,,
10505,Karl Kunz Palace,0,0,0,0,,
10506,Karl Kunz Palace,0,0,0,0,,
10601,Franz Anheuer Palace,0,0.2,0.2,0.2,,
10602,Franz Anheuer Palace,0,0.25,0.25,0.193452,,
10603,Franz Anheuer Palace,0,0,0,0.0883459,,
10604,Franz Anheuer Palace,0.333333,0.333333,0.333333,0.333333,,
10605,Franz Anheuer Palace,0.5,0.5,0.517857,0.517857,,
10606,Franz Anheuer Palace,1,1,1,1,,
10701,Central Library of the University Politehnica Timisoara - view 3,0,0,0,0,,
10702,Central Library of the University Politehnica Timisoara - view 3,0,0,0,0,,
10703,Central Library of the University Politehnica Timisoara - view 3,0.5,0.5,0.5,0.3,,
10704,Central Library of the University Politehnica Timisoara - view 3,0,0,0,0,,
10705,Central Library of the University Politehnica Timisoara - view 3,0,0,0,0.0833333,,
10706,Central Library of the University Politehnica Timisoara - view 3,0,0,0,0,,
10801,West University of Timisoara,0,0,0,0,,
10802,West University of Timisoara,0,0,0,0,,
10803,West University of Timisoara,0,0,0,0,,
10804,West University of Timisoara,0,0,0,0,,
10805,West University of Timisoara,0,0,0,0,,
10806,West University of Timisoara,0,0,0,0,,
10901,Ion Constantin Bratianu Highschool,0,0,0,0,,
10902,Ion Constantin Bratianu Highschool,0.5,0.5,0.454861,0.454861,,
10903,Ion Constantin Bratianu Highschool,1,1,0.766667,0.766667,,
10904,Ion Constantin Bratianu Highschool,0.333333,0.477778,0.477778,0.413889,,
10905,Ion Constantin Bratianu Highschool,0.333333,0.366667,0.366667,0.366667,,
10906,Ion Constantin Bratianu Highschool,1,0.916667,0.916667,0.746324,,
11001,Saint Catherine Church,0,0,0,0,,
11002,Saint Catherine Church,0,0,0.166667,0.166667,,
11003,Saint Catherine Church,0,0,0.125,0.129167,,
11004,Saint Catherine Church,0.833333,0.833333,0.833333,0.833333,,
11005,Saint Catherine Church,0.333333,0.416667,0.416667,0.416667,,
11101,Serbian Orthodox Episcopal Palace - view 2,0,0,0,0,,
11102,Serbian Orthodox Episcopal Palace - view 2,1,1,0.611111,0.611111,,
11103,Serbian Orthodox Episcopal Palace - view 2,0,0,0,0,,
11104,Serbian Orthodox Episcopal Palace - view 2,0,0,0,0,,
11105,Serbian Orthodox Episcopal Palace - view 2,1,1,1,0.552632,,
